s000177703,BA 355 01,MW,1400,1515,1326776400,1336539600
s000178253,BA 355 01,MW,1400,1515,1326776400,1336539600
s000178995,BA 355 01,MW,1400,1515,1326776400,1336539600
s000180232,BA 355 01,MW,1400,1515,1326776400,1336539600
s000181261,BA 355 01,MW,1400,1515,1326776400,1336539600
s000182128,BA 355 01,MW,1400,1515,1326776400,1336539600
s000184562,BA 355 01,MW,1400,1515,1326776400,1336539600
s000185886,BA 355 01,MW,1400,1515,1326776400,1336539600
s000186224,BA 355 01,MW,1400,1515,1326776400,1336539600
s000186894,BA 355 01,MW,1400,1515,1326776400,1336539600
s000186997,BA 355 01,MW,1400,1515,1326776400,1336539600
s000187320,BA 355 01,MW,1400,1515,1326776400,1336539600
s000187450,BA 355 01,MW,1400,1515,1326776400,1336539600
s000188663,BA 355 01,MW,1400,1515,1326776400,1336539600
s000189423,BA 355 01,MW,1400,1515,1326776400,1336539600
s000146730,BA 437 01,TR,1200,1315,1326776400,1336539600
s000158255,BA 437 01,TR,1200,1315,1326776400,1336539600
s000160255,BA 437 01,TR,1200,1315,1326776400,1336539600
s000166518,BA 437 01,TR,1200,1315,1326776400,1336539600
s000166897,BA 437 01,TR,1200,1315,1326776400,1336539600
